company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
Hiya,12205,"Budapest, Hungary;London, United Kingdom;Seattle, WA",Technology;Telecom,"{'name': 'Small Size', 'short_name': 'small'}","Hiya is a fast-growing, venture-backed company on a mission to modernize the voice call with trust, identity, and intelligence.",,,https://www.themuse.com/companies/hiya,https://www.themuse.com/search/jobs/c-hiya,https://assets.themuse.com/uploaded/companies/12205/small_logo.png?v=610a6253acfd5d02ca295a1521904bbdfcc8148832da180851ea9ad7ed1b3b5f
The Auto Club Group,1314,"Charlotte, NC;Dearborn, MI;Tampa, FL",Insurance;Travel and Hospitality,"{'name': 'Large Size', 'short_name': 'large'}","The Auto Club Group aims to promote adventure on the open road by providing insurance, travel, and financial services while lobbying for fair driving laws and safer vehicles.",,aaaauto,https://www.themuse.com/companies/theautoclubgroup,https://www.themuse.com/search/jobs/c-theautoclubgroup,https://assets.themuse.com/uploaded/companies/1314/small_logo.png?v=2adb75ac5d6bfc96cb9f6dd43dad42d531909c113c2f2f46029cfccbd7c02831
Google,15000298,"Mountain View, CA",Technology,"{'name': 'Large Size', 'short_name': 'large'}","We’re building a company where people of different views, backgrounds and experiences can do their best work and show up for one another. A place where every Googler feels like they belong. So whether you are a part of developing innovative technology, campaigns, products or partnerships, your work here is a chance to accomplish things that matter. Bring your uniqueness, insight, imagination, and healthy disregard for the impossible.",,,https://www.themuse.com/companies/google,https://www.themuse.com/search/jobs/c-google,https://assets.themuse.com/uploaded/companies/15000298/small_logo.png
Freddie Mac,15000538,"McLean, VA",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/freddiemac,https://www.themuse.com/search/jobs/c-freddiemac,https://assets.themuse.com/uploaded/companies/15000538/small_logo.png
Factual,80,"Los Angeles, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",Factual provides definitive global data on places and products to power web and mobile apps as well as mobile and enterprise analytics.,,factual,https://www.themuse.com/companies/factual,https://www.themuse.com/search/jobs/c-factual,https://assets.themuse.com/uploaded/companies/80/small_logo.png?v=18483432f536fcddad144dd82291c2c09650c4f26c3eb06804470d59f0bb19d7
Blueprint Medicines,12181,"Cambridge, MA;Zug, Switzerland",Biotechnology;Pharmaceutical,"{'name': 'Medium Size', 'short_name': 'medium'}","Blueprint Medicines is a global, fully integrated biopharmaceutical company that invents life-changing medicines. We seek to alleviate human suffering by solving important medical problems in two core focus areas: allergy/inflammation and oncology/hematology. Our approach begins by targeting the root causes of disease, using deep scientific knowledge in our core focus areas and drug discovery expertise across multiple therapeutic modalities. We have a proven track record of success with two approved medicines, including bringing our medicine to patients with systemic mastocytosis (SM) in the U.S. and Europe.",,,https://www.themuse.com/companies/blueprintmedicines,https://www.themuse.com/search/jobs/c-blueprintmedicines,https://assets.themuse.com/uploaded/companies/12181/small_logo.png?v=2785306b5b445c3013e3cd9305a6694375e2baf97500d191ac781f44f319c279
Sysco,12354,"Houston, TX",Food & Beverage,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/sysco,https://www.themuse.com/search/jobs/c-sysco,https://assets.themuse.com/uploaded/companies/12354/small_logo.png?v=dec641ca16a4a3b2dc14ab06280eaa6b2ee8c9513a6c5a6f3bd0ea3e732ac1af
VaynerMedia,15000200,"Hoboken, NJ",Advertising and Agencies,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/vaynermedia,https://www.themuse.com/search/jobs/c-vaynermedia,https://assets.themuse.com/uploaded/companies/15000200/small_logo.png
"Bullhorn, Inc.",12190,"Boston, MA;Brighton, United Kingdom;London, United Kingdom;Rotterdam, Netherlands;St. Louis, MO;Sydney, Australia",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Bullhorn is a global leader in software for the staffing and recruitment industry, with 10,000+ customers worldwide.",,,https://www.themuse.com/companies/bullhorninc,https://www.themuse.com/search/jobs/c-bullhorninc,https://assets.themuse.com/uploaded/companies/12190/small_logo.png?v=b375d8e9f99374869aa16fbfc5efdc654abe20fd9153fe3526e6c44dffae6044
CarMax,922,"Atlanta, GA;Baltimore, MD;Dallas, TX;Fort Worth, TX;Houston, TX;Kansas City, KS;Los Angeles, CA;Miami, FL;Nashville, TN;Phoenix, AZ;Raleigh, NC;Richmond, VA;Washington, DC",Consumer Goods & Services;Technology,"{'name': 'Large Size', 'short_name': 'large'}","CarMax makes the process of buying and researching quality used cars simple, enjoyable, and stress-free—with a focus on honesty, integrity, and customer satisfaction.",Fortune 1000,,https://www.themuse.com/companies/carmax,https://www.themuse.com/search/jobs/c-carmax,https://assets.themuse.com/uploaded/companies/922/small_logo.png?v=82210e9bb9d613883564cada97b6fe8087a0185121d9e5f1d6d657058256d731
Snowflake,15000504,"Bozeman, MT",Software,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/snowflake,https://www.themuse.com/search/jobs/c-snowflake,https://assets.themuse.com/uploaded/companies/15000504/small_logo.png
CCC Intelligent Solutions,15000158,"Cerritos, CA;Chicago, IL;Flexible / Remote;Sioux Falls, SD",Consumer Goods & Services;Insurance;Software;Technology,"{'name': 'Large Size', 'short_name': 'large'}","At CCC, we’re on a mission to create better auto claims experiences to keep people’s lives moving forward when it matters most. 

To do that, everything across the claims’ ecosystem has to work together – from claim filing to estimating, repairs, parts, payments, and more. 

That’s where CCC comes in. We are the leading technology platform connecting the Property & Casualty insurance ecosystem through our advanced AI and data-driven solutions. 

CCC creates better claims experiences for our customers and theirs.",,,https://www.themuse.com/companies/cccintelligentsolutions,https://www.themuse.com/search/jobs/c-cccintelligentsolutions,https://assets.themuse.com/uploaded/companies/15000158/small_logo.png
Selina,12200,"London, United Kingdom;New York, NY;Panamá, Panama",Travel and Hospitality,"{'name': 'Large Size', 'short_name': 'large'}","Selina is a lifestyle, travel, and hospitality platform featuring beautiful places to stay, travel, and work abroad indefinitely.
",,,https://www.themuse.com/companies/selina,https://www.themuse.com/search/jobs/c-selina,https://assets.themuse.com/uploaded/companies/12200/small_logo.png?v=7774123a3f831004c906ee1d9a7001170afa596dda614d29211ddd56a56bb2d8
Fisher Investments,12062,"Camas, WA;Dublin, Ireland;London, United Kingdom;Luxembourg City, Luxembourg;Plano, TX;San Mateo, CA;Sydney, Australia;Tampa, FL",Client Services;Financial Services;Fintech,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/fisherinvestments,https://www.themuse.com/search/jobs/c-fisherinvestments,https://assets.themuse.com/uploaded/companies/12062/small_logo.png?v=a58e441d46ec53a7173c469d09112e030b1ba7336bc4ac3f5d892e63e5547ff7
Adobe,12084,"San Jose, CA",Technology,"{'name': 'Large Size', 'short_name': 'large'}","Adobe is changing the world through digital experiences by helping customers create, deliver and optimize content.",,,https://www.themuse.com/companies/adobe,https://www.themuse.com/search/jobs/c-adobe,https://assets.themuse.com/uploaded/companies/12084/small_logo.png?v=b572be4477af96c26603ce688b0f37b8de33108852026cb04ef9a56c5b64dd38
ID.me,15000324,"McLean, VA",Technology,"{'name': 'Large Size', 'short_name': 'large'}","ID.me is an online identity verification service that enables individuals to securely prove their identity online. The platform offers a multifactor authentication process, helping to prevent fraud and ensuring the legitimacy of users. ID.me is commonly used across various sectors, including government, healthcare, and e-commerce, where secure verification is essential. Users can use ID.me to access benefits, services, and discounts, and organizations can rely on its technology to streamline and enhance the verification process while maintaining a high level of security and privacy for users.",,,https://www.themuse.com/companies/idme,https://www.themuse.com/search/jobs/c-idme,https://assets.themuse.com/uploaded/companies/15000324/small_logo.png
Fini Brand,12240,"New York, NY",Fashion & Beauty,"{'name': 'Small Size', 'short_name': 'small'}","Fini Shoes’ unique, never-seen-before customization elements make it a standout in the footwear industry.",,,https://www.themuse.com/companies/finibrand,https://www.themuse.com/search/jobs/c-finibrand,https://assets.themuse.com/uploaded/companies/12240/small_logo.png?v=5ecfcd30bcb295c87507318b3f2cca4f451ca8f6c8c584295ddbffabb7a16435
Hint,12365,"San Francisco, CA",Food & Beverage,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/hint,https://www.themuse.com/search/jobs/c-hint,https://assets.themuse.com/uploaded/companies/12365/small_logo.png?v=ba362055001c9982db63c173c1018c16009f10a3f374157e6c561be6ada909a0
"Humu, Inc",12286,"Mountain View, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}","Make work better, for everyone, everywhere with science, machine learning, and a little love. ",,,https://www.themuse.com/companies/humuinc,https://www.themuse.com/search/jobs/c-humuinc,https://assets.themuse.com/uploaded/companies/12286/small_logo.png?v=89d8737865719e6a1fb174819e5d2d4a6eba0d18bcb25b785fd627474c9a4e14
Tipico - North America,12250,"Denver, CO",Engineering;Entertainment & Gaming;Technology,"{'name': 'Small Size', 'short_name': 'small'}","Tipico is a fully licensed, legal U.S. sportsbook and online casino, offering digital and mobile betting entertainment across 30 different sports.",,,https://www.themuse.com/companies/tipiconorthamerica,https://www.themuse.com/search/jobs/c-tipiconorthamerica,https://assets.themuse.com/uploaded/companies/12250/small_logo.png?v=4f669f5d09d27f4651e55e57ee39e5de63703d6667ee127806ae616c27e8818c
Patreon,1570,"San Francisco, CA",Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","Patreon gives artists, creators, and makers business tools to run subscription content services that allow them to get paid on a regular basis.",,,https://www.themuse.com/companies/patreon,https://www.themuse.com/search/jobs/c-patreon,https://assets.themuse.com/uploaded/companies/1570/small_logo.png?v=60dc7cf70751641a0f0586c43fd631748437eeb7dc70cc8ed9b215090b5537d0
TELUS International AI Inc.,12251,"Las Vegas, NV",Consulting;Information Technology;Technology;Telecom,"{'name': 'Medium Size', 'short_name': 'medium'}","TELUS International helps businesses build, test, and improve machine learning models.",,,https://www.themuse.com/companies/telusinternationalaiinc,https://www.themuse.com/search/jobs/c-telusinternationalaiinc,https://assets.themuse.com/uploaded/companies/12251/small_logo.png?v=e4356390e8cd59623b5cc2171825f38f7d46370a4793bec672306b10ded86fdd
C.H. Robinson,12017,"Eden Prairie, MN",Client Services,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/chrobinson,https://www.themuse.com/search/jobs/c-chrobinson,https://assets.themuse.com/uploaded/companies/12017/small_logo.png?v=b6198ed1e9d530a0582793ee28ab23793fcb70cd05a494b8712c0d4b544f0107
Chime,15000493,"San Francisco, CA",Financial Services,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/chime,https://www.themuse.com/search/jobs/c-chime,https://assets.themuse.com/uploaded/companies/15000493/small_logo.png
SXSW,150,"Austin, TX",Arts & Music,"{'name': 'Medium Size', 'short_name': 'medium'}","SXSW is an Austin-based company producing an annual series of music, film, and interactive festivals and conferences.",,,https://www.themuse.com/companies/sxsw,https://www.themuse.com/search/jobs/c-sxsw,https://assets.themuse.com/uploaded/companies/150/small_logo.png?v=8ca5ee999e976e35c00be908f0dc43ac4c6b9e84529c192f1a2e1e87635a6304
Crown Cork & Seal USA,15000520,"Newtown, PA",Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}",,,,https://www.themuse.com/companies/crowncorksealusa,https://www.themuse.com/search/jobs/c-crowncorksealusa,https://assets.themuse.com/uploaded/companies/15000520/small_logo.png
CN,15000137,"Montreal, Canada",Consumer Goods & Services;Engineering,"{'name': 'Large Size', 'short_name': 'large'}","Essential to the economy, the customers, and the communities it serves, CN safely transports more than 300 million tons of natural resources, manufactured products, and finished goods throughout North America every year. CN is the only railroad connecting Canada’s Eastern and Western coasts with the Southern tip of the U.S. through a 19,500-mile rail network. CN and its affiliates have contributed to community prosperity and sustainable trade since 1919. CN is committed to programs supporting social responsibility and environmental stewardship. At CN, we work as ONE TEAM, focused on safety, sustainability, and our customers, providing operational and supply chain excellence to deliver results.",,,https://www.themuse.com/companies/cn,https://www.themuse.com/search/jobs/c-cn,https://assets.themuse.com/uploaded/companies/15000137/small_logo.png
Atlassian,741,"Austin, TX;Boston, MA;Flexible / Remote;Mountain View, CA;New York, NY;San Francisco, CA;Sydney, Australia",Technology,"{'name': 'Large Size', 'short_name': 'large'}","Atlassian is a leading provider of collaboration software. With products like JIRA, Confluence, and BitBucket, Atlassian helps all sorts of teams to plan, code, and track projects with ease.",,,https://www.themuse.com/companies/atlassian,https://www.themuse.com/search/jobs/c-atlassian,https://assets.themuse.com/uploaded/companies/741/small_logo.png?v=7f5c1ad7a79da7f23abbb7b3967b320e1fe8f93c2843ce272b4d602e51474423
